OTU_ID,ConsensusLineage,SD3106_S36,SD3107_S37,SD3108_S38,SD3109_S39,SD3110_S40,SD3111_S41,SD3112_S42,SD3113_S43,SD3114_S44,139536_S27,139537_S33,139538_S35,139539_COM,139540_COM,139541_S25,139542_COM,139543_S12,139544_COM,139545_S147,139546_S148,139547_S149,139548_S150,139549_S151,139550_S152,139551_S153,139552_S154,139553_S155,139554_S156,139555_S157,139556_S158,139557_S159,139558_S160,139560_S161,139561_S162,139562_S163,139563_S164,139564_S165,139565_S166,139566_S167,139567_S168,139568_S169,139569_S170,139570_S171,139571_S172,139572_S173,SD9007_COM,SD9008_S2,SD9009_S3,SD9010_S4,SD9011_COM,SD9012_S6,139573_S174,139574_S175,139575_S176,139576_S177,139577_S178,139578_S179,139579_S180,139580_S181,139581_S182,139582_S183,139583_S184,139584_S185,139585_S186,139586_S187,139587_S188,139588_S189,139589_S190,139590_S191
OTU2307,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Midichloriaceae; g__Aquarickettsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2308,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Midichloriaceae; unclassified,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,3,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0
OTU2309,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__GCA-2402195,0,0,0,0,0,0,0,10,32,10,0,0,14,4,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,14,10,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,16,10,0,0,5,0,0,0
OTU2310,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__JAGOJE01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU2311,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU2312,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__SXXS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU2313,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; unclassified,0,0,0,4,0,0,2,11,8,13,10,4,31,19,2,6,0,8,9,9,22,2,6,0,0,0,0,0,2,0,8,6,4,10,14,10,0,0,0,0,3,6,4,2,6,0,0,0,8,0,0,8,5,6,2,8,0,4,0,4,30,16,16,0,2,4,2,10,8
OTU2314,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SXRF01; unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0
OTU2315,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA1997; g__CAILUF01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
OTU2316,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA1997; g__CAJQHK01,0,0,0,0,0,0,0,0,0,32,42,40,13,18,6,16,2,2,6,8,10,2,14,6,0,0,0,0,10,4,381,211,223,4,10,12,0,0,0,7,12,11,0,0,0,0,26,18,0,0,0,8,4,4,0,10,2,0,6,5,0,0,0,0,0,0,0,0,0
OTU2317,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA1997; g__CAJQHT01,0,0,0,8,0,0,2,0,4,4,6,0,42,67,20,55,8,45,0,0,16,27,36,28,0,0,5,0,0,0,32,27,28,0,0,6,0,0,0,469,481,465,211,229,134,16,258,200,23,0,8,18,25,30,11,22,22,18,40,11,4,5,2,2,8,3,4,8,6
OTU2318,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA1997; g__JADHOZ01,0,0,0,0,0,0,0,0,0,6,0,0,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,2,0,11,25,17,0,0,0,0,0,4,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0,3,0,4
OTU2319,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA1997; g__RGIG8782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2320,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA1997; g__SAT2731,0,0,0,0,0,0,0,0,0,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2321,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA1997; g__SYAR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,13,18,11,0,0,0,5,0,2,4,0,0,6,2,0,5,6,5,0,0,0,0,0,0,0,0,2
OTU2322,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA1997; g__UBA1997,0,0,0,0,0,0,0,0,0,15,17,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU2323,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA1997; g__UBA2645,0,0,0,8,7,0,200,141,125,8,13,11,19,32,18,30,4,36,4,4,18,30,11,13,0,0,8,0,4,0,16,26,10,0,7,0,4,0,0,25,36,33,884,912,804,5,44,34,258,37,200,16,32,35,40,81,64,129,169,212,18,4,2,2,29,45,78,97,166
OTU2324,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA1997; unclassified,0,0,0,25,20,6,18,19,19,47,58,30,38,41,33,30,34,44,14,26,32,24,28,27,4,2,19,4,18,10,78,49,49,30,22,24,6,2,0,40,47,52,128,105,98,22,54,28,38,14,27,35,32,45,33,32,44,43,52,52,24,11,12,8,20,22,29,37,32
OTU2325,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA3002; unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,4,0,0,0,0,0,0,0,0,0
OTU2326,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA6187; g__1-14-0-20-39-49,0,0,0,0,0,0,0,6,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,6,18,10,10,10,0,0,0,0,0,0
OTU2327,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA6187; unclassified,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,2,2,6,0,0,0,0,2,0
OTU2328,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA998; g__UBA6149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2329,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__UBA998; unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU2330,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; unclassified,26,19,8,50,39,40,32,45,33,46,32,46,102,122,50,81,46,112,55,64,86,44,54,68,46,18,47,23,78,58,49,52,61,110,97,72,42,20,36,55,29,84,66,68,28,23,41,34,37,25,40,42,64,44,33,46,47,67,87,77,57,51,37,20,30,40,55,82,65
OTU2331,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rs-D84; f__Rs-D84; unclassified,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2332,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rs-D84; unclassified,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0,0,0,9,0,8,0,4,2,0,0,0,2,0,4,4,0,0,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0
OTU2333,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RUG11792; f__RUG11792; unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2334,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SHVP01; f__SHVP01; g__SHVP01,0,0,0,0,0,2,2,5,4,0,0,0,11,0,0,10,4,8,0,0,0,11,11,4,75,207,82,0,0,0,4,7,4,23,8,20,0,0,0,0,3,2,25,25,22,18,4,0,12,43,9,0,0,0,28,14,11,5,3,0,0,0,0,0,0,0,0,0,15
OTU2335,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SHVW01; f__SHVW01; g__SHVW01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
OTU2336,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SHVZ01; f__SHVZ01; g__SHVZ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2337,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SHVZ01; f__SHVZ01; unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU2338,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SMXP01; f__SMXP01; g__M2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
OTU2339,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SMXP01; f__SMXP01; unclassified,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2340,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SMXQ01; f__SMXQ01; g__SMXQ01,0,0,0,24,22,34,26,26,21,0,0,0,6,0,2,32,19,65,0,0,0,0,3,0,132,328,113,0,0,0,2,0,0,74,20,20,0,0,0,0,0,0,23,15,19,4,5,0,14,46,25,0,0,0,0,8,0,16,50,6,0,0,0,0,0,0,5,18,6
OTU2341,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SMXQ01; f__SMXQ01; g__WHSO01,0,0,0,177,94,183,1076,892,908,0,0,0,10,0,4,101,120,224,0,0,0,5,13,11,3410,3708,1745,0,0,0,0,0,0,423,352,410,0,0,0,0,7,2,127,151,172,20,7,12,147,252,91,0,0,0,0,0,0,34,39,34,0,0,0,0,0,0,54,105,81
OTU2342,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SMXQ01; f__SMXQ01; unclassified,0,0,0,13,19,25,24,12,16,0,0,0,0,0,4,11,9,39,0,0,0,4,6,5,46,302,70,0,0,0,6,0,0,46,22,18,0,0,0,0,8,4,17,13,26,5,5,6,23,34,21,0,0,0,0,0,3,9,4,6,0,0,0,0,0,0,6,15,9
OTU2343,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SMXS01; f__SMXS01; g__RI-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2344,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SMXS01; f__SMXS01; g__SMXS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,19,27,35,3,24,4,20,7,11,0,0,0,0,0,0,16,5,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU2345,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SMXS01; f__SMXS01; unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,5,4,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2346,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sneathiellales; f__Sneathiellaceae; g__Oceanibacterium,0,0,0,0,5,0,0,0,0,0,0,0,8,4,0,0,4,4,0,0,0,2,0,0,32,22,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
OTU2347,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sneathiellales; f__Sneathiellaceae; g__Sneathiella,0,0,0,5,0,36,12,3,9,0,0,0,18,6,5,13,10,18,2,0,0,10,27,18,60,51,71,0,0,0,5,3,5,8,16,8,0,0,0,25,6,0,19,26,53,11,0,30,46,35,11,0,0,0,31,17,19,28,10,9,0,0,0,0,0,0,9,11,18
OTU2348,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sneathiellales; f__Sneathiellaceae; unclassified,0,0,0,0,3,6,2,0,0,0,0,0,21,12,5,4,8,12,0,0,0,10,9,9,42,30,27,4,0,0,0,6,2,4,15,14,0,0,0,0,4,4,15,18,19,2,0,5,0,11,0,0,0,0,4,4,0,7,2,7,0,0,0,0,0,0,5,13,7
OTU2349,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SP197; f__SP197; g__SP197,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,29,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,8,0,3,0,0,0,9,23,9,0,0,0,0,0,0,8,4,11,0,0,0,0,0,0,4,2,8
OTU2350,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SP197; f__SP197; unclassified,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,3,8,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
OTU2351,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Emcibacteraceae; g__Emcibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2352,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Emcibacteraceae; g__Luteithermobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2353,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Emcibacteraceae; g__UBA4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,140,56,577,0,4,0,2,5,2,304,135,144,0,0,0,0,0,0,2,2,7,2,0,0,6,0,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0
OTU2354,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Emcibacteraceae; unclassified,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,2,0,4,2,0,4,0,2,2,15,15,27,0,0,0,2,2,2,10,35,25,0,0,0,0,4,2,0,6,0,10,0,0,2,9,2,0,0,0,0,2,2,6,18,9,0,0,0,0,0,6,0,2,0
OTU2355,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__J090; unclassified,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2356,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Kordiimonadaceae; g__Kordiimonas,0,0,0,0,0,7,0,0,0,0,4,8,109,65,79,78,2,13,0,9,7,0,4,2,30,50,23,0,0,0,0,4,0,26,4,3,25,8,29,2,10,0,0,9,6,6,6,0,0,2,2,15,81,7,6,208,4,15,15,23,21,44,45,0,4,16,39,49,71
OTU2357,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Kordiimonadaceae; unclassified,0,2,0,0,2,2,0,0,0,4,0,2,6,6,10,2,2,4,0,2,2,2,2,2,13,13,13,0,0,0,0,0,0,4,0,2,2,0,2,2,6,0,2,0,8,4,0,0,0,0,2,0,0,0,3,12,3,9,0,2,0,0,0,0,6,0,0,0,4
OTU2358,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Rhodothalassiaceae; unclassified,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2359,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Allosphingosinicella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,2,7,0,0,4,0,0,0,2,0,4,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0
OTU2360,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Alteraurantiacibacter,5,0,4,0,0,0,0,0,0,18,0,6,7,8,10,17,2,2,4,0,7,7,4,0,0,0,4,13,5,6,7,4,0,11,7,9,74,121,109,5,4,2,0,0,0,3,0,4,3,6,21,14,17,12,8,4,22,29,7,2,0,0,0,0,0,0,3,24,10
OTU2361,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Alteriqipengyuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2362,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Alteriqipengyuania_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2363,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Caenibius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2364,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Chakrabartia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0
OTU2365,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Croceibacterium,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,6,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,15,15,13,0,0,0,0,0,0,9,6,5
OTU2366,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Croceicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,2,0,0,29,0,0,2,0,0,59
OTU2367,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Erythrobacter,160,124,151,19,6,17,0,0,10,27,28,18,32,20,70,114,27,63,15,9,8,63,83,96,498,227,169,58,37,9,20,13,19,677,564,385,29,26,224,0,0,10,14,0,8,4,0,0,99,197,107,22,235,51,4,14,3,37,24,27,19,11,18,0,0,12,127,104,227
OTU2368,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium,0,0,5,6,0,17,6,8,28,89,111,113,80,52,54,98,22,35,7,4,0,0,3,0,76,60,51,0,0,0,0,2,0,20,32,9,7,4,0,0,0,0,6,2,2,0,0,0,8,15,9,128,19,26,34,47,15,216,201,161,8,4,51,0,8,18,99,63,58
OTU2369,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Pacificimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2370,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Pelagerythrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2371,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Pontixanthobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2372,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Qipengyuania,4,15,0,0,4,0,0,0,0,54,32,29,0,5,0,16,0,2,0,0,0,0,0,0,7,9,24,7,0,0,0,0,0,27,47,5,24,3,257,0,0,33,0,0,26,0,0,0,11,7,4,87,37,36,4,0,6,20,11,8,99,5,88,0,13,12,138,61,435
