OTU1382,(SG8-24);,(o__SG8-24);,d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__SG8-24,unclassified,
OTU1383,(UBA11705);unclassified,(o__UBA11705);unclassified,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA11705; f__JABHMO01; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA11705,f__JABHMO01,unclassified
OTU1384,(UBA11705);,(o__UBA11705);,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA11705; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA11705,unclassified,
OTU1385,(UBA1558);unclassified,(o__UBA1558);unclassified,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA1558; f__2-01-FULL-52-15; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA1558,f__2-01-FULL-52-15,unclassified
OTU1386,(UBA1558);BM519,(o__UBA1558);BM519,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA1558; f__GWA2-36-10; BM519,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA1558,f__GWA2-36-10,BM519
OTU1387,(UBA1558);CAIRBL01,(o__UBA1558);CAIRBL01,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA1558; f__GWA2-36-10; CAIRBL01,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA1558,f__GWA2-36-10,CAIRBL01
OTU1388,(UBA1558);GWA2-36-10,(o__UBA1558);GWA2-36-10,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA1558; f__GWA2-36-10; GWA2-36-10,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA1558,f__GWA2-36-10,GWA2-36-10
OTU1389,(UBA1558);XYD1-37-29,(o__UBA1558);XYD1-37-29,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA1558; f__GWA2-36-10; XYD1-37-29,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA1558,f__GWA2-36-10,XYD1-37-29
OTU1390,(UBA1558);unclassified,(o__UBA1558);unclassified,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA1558; f__GWA2-36-10; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA1558,f__GWA2-36-10,unclassified
OTU1391,(UBA1558);unclassified,(o__UBA1558);unclassified,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA1558; f__UBA10009; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA1558,f__UBA10009,unclassified
OTU1392,(UBA1558);,(o__UBA1558);,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA1558; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA1558,unclassified,
OTU1393,(UBA2169);unclassified,(o__UBA2169);unclassified,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA2169; f__UBA2169; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA2169,f__UBA2169,unclassified
OTU1394,(UBA2196);unclassified,(o__UBA2196);unclassified,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA2196; f__GWA2-42-15; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA2196,f__GWA2-42-15,unclassified
OTU1395,(UBA2196);unclassified,(o__UBA2196);unclassified,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA2196; f__S139-112; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA2196,f__S139-112,unclassified
OTU1396,(UBA2196);,(o__UBA2196);,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA2196; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA2196,unclassified,
OTU1397,(UBA2591);,(o__UBA2591);,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA2591; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA2591,unclassified,
OTU1398,(UBA9570);,(o__UBA9570);,d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA9570; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,o__UBA9570,unclassified,
OTU1399,(unclassified);,(unclassified);,d__Bacteria; p__Patescibacteria; c__ABY1; unclassified,d__Bacteria,p__Patescibacteria,c__ABY1,unclassified,,
OTU1400,(UBA10190);HO2-45-11b,(o__UBA10190);HO2-45-11b,d__Bacteria; p__Patescibacteria; c__Andersenbacteria; o__UBA10190; f__UBA10190; HO2-45-11b,d__Bacteria,p__Patescibacteria,c__Andersenbacteria,o__UBA10190,f__UBA10190,HO2-45-11b
OTU1401,(UBA10190);JACPWO01,(o__UBA10190);JACPWO01,d__Bacteria; p__Patescibacteria; c__Andersenbacteria; o__UBA10190; f__UBA10190; JACPWO01,d__Bacteria,p__Patescibacteria,c__Andersenbacteria,o__UBA10190,f__UBA10190,JACPWO01
OTU1402,(UBA10190);unclassified,(o__UBA10190);unclassified,d__Bacteria; p__Patescibacteria; c__Andersenbacteria; o__UBA10190; f__UBA10190; unclassified,d__Bacteria,p__Patescibacteria,c__Andersenbacteria,o__UBA10190,f__UBA10190,unclassified
OTU1403,(UBA10190);,(o__UBA10190);,d__Bacteria; p__Patescibacteria; c__Andersenbacteria; o__UBA10190; unclassified,d__Bacteria,p__Patescibacteria,c__Andersenbacteria,o__UBA10190,unclassified,
OTU1404,(unclassified);,(unclassified);,d__Bacteria; p__Patescibacteria; c__Andersenbacteria; unclassified,d__Bacteria,p__Patescibacteria,c__Andersenbacteria,unclassified,,
OTU1405,(UBA1875);,(o__UBA1875);,d__Bacteria; p__Patescibacteria; c__CPR2; o__UBA1875; unclassified,d__Bacteria,p__Patescibacteria,c__CPR2,o__UBA1875,unclassified,
OTU1406,(B142);JAFGFJ01,(o__B142);JAFGFJ01,d__Bacteria; p__Patescibacteria; c__Dojkabacteria; o__B142; f__JAFGFJ01; JAFGFJ01,d__Bacteria,p__Patescibacteria,c__Dojkabacteria,o__B142,f__JAFGFJ01,JAFGFJ01
OTU1407,(B142);,(o__B142);,d__Bacteria; p__Patescibacteria; c__Dojkabacteria; o__B142; unclassified,d__Bacteria,p__Patescibacteria,c__Dojkabacteria,o__B142,unclassified,
OTU1408,(J137);,(o__J137);,d__Bacteria; p__Patescibacteria; c__Dojkabacteria; o__J137; unclassified,d__Bacteria,p__Patescibacteria,c__Dojkabacteria,o__J137,unclassified,
OTU1409,(SC72);UBA5232,(o__SC72);UBA5232,d__Bacteria; p__Patescibacteria; c__Dojkabacteria; o__SC72; f__SC72; UBA5232,d__Bacteria,p__Patescibacteria,c__Dojkabacteria,o__SC72,f__SC72,UBA5232
OTU1410,(SC72);unclassified,(o__SC72);unclassified,d__Bacteria; p__Patescibacteria; c__Dojkabacteria; o__SC72; f__SC72; unclassified,d__Bacteria,p__Patescibacteria,c__Dojkabacteria,o__SC72,f__SC72,unclassified
OTU1411,(SC72);,(o__SC72);,d__Bacteria; p__Patescibacteria; c__Dojkabacteria; o__SC72; unclassified,d__Bacteria,p__Patescibacteria,c__Dojkabacteria,o__SC72,unclassified,
OTU1412,(unclassified);,(unclassified);,d__Bacteria; p__Patescibacteria; c__Dojkabacteria; unclassified,d__Bacteria,p__Patescibacteria,c__Dojkabacteria,unclassified,,
OTU1413,(UBA920);JACQPC01,(o__UBA920);JACQPC01,d__Bacteria; p__Patescibacteria; c__Doudnabacteria; o__UBA920; f__O2-02-FULL-48-8; JACQPC01,d__Bacteria,p__Patescibacteria,c__Doudnabacteria,o__UBA920,f__O2-02-FULL-48-8,JACQPC01
OTU1414,(UBA920);O2-12-FULL-42-9,(o__UBA920);O2-12-FULL-42-9,d__Bacteria; p__Patescibacteria; c__Doudnabacteria; o__UBA920; f__O2-02-FULL-48-8; O2-12-FULL-42-9,d__Bacteria,p__Patescibacteria,c__Doudnabacteria,o__UBA920,f__O2-02-FULL-48-8,O2-12-FULL-42-9
OTU1415,(UBA920);unclassified,(o__UBA920);unclassified,d__Bacteria; p__Patescibacteria; c__Doudnabacteria; o__UBA920; f__O2-02-FULL-48-8; unclassified,d__Bacteria,p__Patescibacteria,c__Doudnabacteria,o__UBA920,f__O2-02-FULL-48-8,unclassified
OTU1416,(UBA920);AMAZON01,(o__UBA920);AMAZON01,d__Bacteria; p__Patescibacteria; c__Doudnabacteria; o__UBA920; f__UBA920; AMAZON01,d__Bacteria,p__Patescibacteria,c__Doudnabacteria,o__UBA920,f__UBA920,AMAZON01
OTU1417,(UBA920);JAEUSF01,(o__UBA920);JAEUSF01,d__Bacteria; p__Patescibacteria; c__Doudnabacteria; o__UBA920; f__UBA920; JAEUSF01,d__Bacteria,p__Patescibacteria,c__Doudnabacteria,o__UBA920,f__UBA920,JAEUSF01
OTU1418,(UBA920);PALSA-1336,(o__UBA920);PALSA-1336,d__Bacteria; p__Patescibacteria; c__Doudnabacteria; o__UBA920; f__UBA920; PALSA-1336,d__Bacteria,p__Patescibacteria,c__Doudnabacteria,o__UBA920,f__UBA920,PALSA-1336
OTU1419,(UBA920);UBA920,(o__UBA920);UBA920,d__Bacteria; p__Patescibacteria; c__Doudnabacteria; o__UBA920; f__UBA920; UBA920,d__Bacteria,p__Patescibacteria,c__Doudnabacteria,o__UBA920,f__UBA920,UBA920
OTU1420,(UBA920);unclassified,(o__UBA920);unclassified,d__Bacteria; p__Patescibacteria; c__Doudnabacteria; o__UBA920; f__UBA920; unclassified,d__Bacteria,p__Patescibacteria,c__Doudnabacteria,o__UBA920,f__UBA920,unclassified
OTU1421,(UBA920);,(o__UBA920);,d__Bacteria; p__Patescibacteria; c__Doudnabacteria; o__UBA920; unclassified,d__Bacteria,p__Patescibacteria,c__Doudnabacteria,o__UBA920,unclassified,
OTU1422,(Peribacterales);JABICL01,(o__Peribacterales);JABICL01,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Peribacterales; f__JABICL01; JABICL01,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Peribacterales,f__JABICL01,JABICL01
OTU1423,(Peribacterales);2-02-FULL-51-10,(o__Peribacterales);2-02-FULL-51-10,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Peribacterales; f__Peribacteraceae; 2-02-FULL-51-10,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Peribacterales,f__Peribacteraceae,2-02-FULL-51-10
OTU1424,(Peribacterales);GWB1-54-5,(o__Peribacterales);GWB1-54-5,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Peribacterales; f__Peribacteraceae; GWB1-54-5,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Peribacterales,f__Peribacteraceae,GWB1-54-5
OTU1425,(Peribacterales);UBA2144,(o__Peribacterales);UBA2144,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Peribacterales; f__Peribacteraceae; UBA2144,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Peribacterales,f__Peribacteraceae,UBA2144
OTU1426,(Peribacterales);UBA2170,(o__Peribacterales);UBA2170,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Peribacterales; f__Peribacteraceae; UBA2170,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Peribacterales,f__Peribacteraceae,UBA2170
OTU1427,(Peribacterales);VGKZ01,(o__Peribacterales);VGKZ01,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Peribacterales; f__Peribacteraceae; VGKZ01,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Peribacterales,f__Peribacteraceae,VGKZ01
OTU1428,(Peribacterales);unclassified,(o__Peribacterales);unclassified,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Peribacterales; f__Peribacteraceae; unclassified,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Peribacterales,f__Peribacteraceae,unclassified
OTU1429,(Peribacterales);,(o__Peribacterales);,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Peribacterales; unclassified,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Peribacterales,unclassified,
OTU1430,(UBA1369);unclassified,(o__UBA1369);unclassified,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA1369; f__2-02-FULL-48-14; unclassified,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__UBA1369,f__2-02-FULL-48-14,unclassified
OTU1431,(UBA1369);GCA-2718715,(o__UBA1369);GCA-2718715,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA1369; f__GCA-2718715; GCA-2718715,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__UBA1369,f__GCA-2718715,GCA-2718715
OTU1432,(UBA1369);unclassified,(o__UBA1369);unclassified,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA1369; f__GCA-2718715; unclassified,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__UBA1369,f__GCA-2718715,unclassified
OTU1433,(UBA1369);unclassified,(o__UBA1369);unclassified,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA1369; f__LOWO2-01-FULL-3; unclassified,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__UBA1369,f__LOWO2-01-FULL-3,unclassified
OTU1434,(UBA1369);,(o__UBA1369);,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA1369; unclassified,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__UBA1369,unclassified,
OTU1435,(UBA4473);UBA4473,(o__UBA4473);UBA4473,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA4473; f__UBA4473; UBA4473,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__UBA4473,f__UBA4473,UBA4473
OTU1436,(UBA4473);unclassified,(o__UBA4473);unclassified,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA4473; f__UBA4473; unclassified,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__UBA4473,f__UBA4473,unclassified
OTU1437,(UM-FILTER-43-11);JAFGCR01,(o__UM-FILTER-43-11);JAFGCR01,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UM-FILTER-43-11; f__UM-FILTER-43-11; JAFGCR01,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__UM-FILTER-43-11,f__UM-FILTER-43-11,JAFGCR01
OTU1438,(UM-FILTER-43-11);unclassified,(o__UM-FILTER-43-11);unclassified,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UM-FILTER-43-11; f__UM-FILTER-43-11; unclassified,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__UM-FILTER-43-11,f__UM-FILTER-43-11,unclassified
OTU1439,(UM-FILTER-43-11);,(o__UM-FILTER-43-11);,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UM-FILTER-43-11; unclassified,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__UM-FILTER-43-11,unclassified,
OTU1440,(unclassified);,(unclassified);,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; unclassified,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,unclassified,,
OTU1441,(BD1-5);JAGOOR01,(o__BD1-5);JAGOOR01,d__Bacteria; p__Patescibacteria; c__JAEDAM01; o__BD1-5; f__JAGOOR01; JAGOOR01,d__Bacteria,p__Patescibacteria,c__JAEDAM01,o__BD1-5,f__JAGOOR01,JAGOOR01
OTU1442,(BD1-5);GN02-872,(o__BD1-5);GN02-872,d__Bacteria; p__Patescibacteria; c__JAEDAM01; o__BD1-5; f__UBA6164; GN02-872,d__Bacteria,p__Patescibacteria,c__JAEDAM01,o__BD1-5,f__UBA6164,GN02-872
OTU1443,(BD1-5);MAAV01,(o__BD1-5);MAAV01,d__Bacteria; p__Patescibacteria; c__JAEDAM01; o__BD1-5; f__UBA6164; MAAV01,d__Bacteria,p__Patescibacteria,c__JAEDAM01,o__BD1-5,f__UBA6164,MAAV01
OTU1444,(BD1-5);unclassified,(o__BD1-5);unclassified,d__Bacteria; p__Patescibacteria; c__JAEDAM01; o__BD1-5; f__UBA6164; unclassified,d__Bacteria,p__Patescibacteria,c__JAEDAM01,o__BD1-5,f__UBA6164,unclassified
OTU1445,(BD1-5);,(o__BD1-5);,d__Bacteria; p__Patescibacteria; c__JAEDAM01; o__BD1-5; unclassified,d__Bacteria,p__Patescibacteria,c__JAEDAM01,o__BD1-5,unclassified,
OTU1446,(unclassified);,(unclassified);,d__Bacteria; p__Patescibacteria; c__JAEDAM01; unclassified,d__Bacteria,p__Patescibacteria,c__JAEDAM01,unclassified,,
OTU1447,(Kazan-3B-28);Kazan-3B-28,(o__Kazan-3B-28);Kazan-3B-28,d__Bacteria; p__Patescibacteria; c__Kazan-3B-28; o__Kazan-3B-28; f__Kazan-3B-28; Kazan-3B-28,d__Bacteria,p__Patescibacteria,c__Kazan-3B-28,o__Kazan-3B-28,f__Kazan-3B-28,Kazan-3B-28
OTU1448,(Kazan-3B-28);,(o__Kazan-3B-28);,d__Bacteria; p__Patescibacteria; c__Kazan-3B-28; o__Kazan-3B-28; unclassified,d__Bacteria,p__Patescibacteria,c__Kazan-3B-28,o__Kazan-3B-28,unclassified,
OTU1449,(2-02-FULL-39-11);unclassified,(o__2-02-FULL-39-11);unclassified,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__2-02-FULL-39-11; f__2-02-FULL-39-11; unclassified,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__2-02-FULL-39-11,f__2-02-FULL-39-11,unclassified
OTU1450,(Curtissbacterales);unclassified,(o__Curtissbacterales);unclassified,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Curtissbacterales; f__GWA2-41-24; unclassified,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__Curtissbacterales,f__GWA2-41-24,unclassified
OTU1451,(Daviesbacterales);GWB1-36-5,(o__Daviesbacterales);GWB1-36-5,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Daviesbacterales; f__UBA10151; GWB1-36-5,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__Daviesbacterales,f__UBA10151,GWB1-36-5
OTU1452,(Daviesbacterales);HO2-FULL-47-45,(o__Daviesbacterales);HO2-FULL-47-45,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Daviesbacterales; f__UBA10151; HO2-FULL-47-45,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__Daviesbacterales,f__UBA10151,HO2-FULL-47-45
OTU1453,(Daviesbacterales);JACPKO01,(o__Daviesbacterales);JACPKO01,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Daviesbacterales; f__UBA10151; JACPKO01,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__Daviesbacterales,f__UBA10151,JACPKO01
OTU1454,(Daviesbacterales);JACPKP01,(o__Daviesbacterales);JACPKP01,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Daviesbacterales; f__UBA10151; JACPKP01,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__Daviesbacterales,f__UBA10151,JACPKP01
OTU1455,(Daviesbacterales);UBA10151,(o__Daviesbacterales);UBA10151,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Daviesbacterales; f__UBA10151; UBA10151,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__Daviesbacterales,f__UBA10151,UBA10151
OTU1456,(Daviesbacterales);VMGD01,(o__Daviesbacterales);VMGD01,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Daviesbacterales; f__UBA10151; VMGD01,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__Daviesbacterales,f__UBA10151,VMGD01
OTU1457,(Daviesbacterales);unclassified,(o__Daviesbacterales);unclassified,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Daviesbacterales; f__UBA10151; unclassified,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__Daviesbacterales,f__UBA10151,unclassified
OTU1458,(GCA-001788215);2-01-FULL-40-14,(o__GCA-001788215);2-01-FULL-40-14,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GCA-001788215; f__2-01-FULL-40-14; 2-01-FULL-40-14,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GCA-001788215,f__2-01-FULL-40-14,2-01-FULL-40-14
OTU1459,(GCA-001788215);unclassified,(o__GCA-001788215);unclassified,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GCA-001788215; f__2-01-FULL-40-14; unclassified,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GCA-001788215,f__2-01-FULL-40-14,unclassified
OTU1460,(GCA-001788215);,(o__GCA-001788215);,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GCA-001788215; unclassified,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GCA-001788215,unclassified,
OTU1461,(GWA2-44-7);GWC1-47-15,(o__GWA2-44-7);GWC1-47-15,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__Amesbacteraceae; GWC1-47-15,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__Amesbacteraceae,GWC1-47-15
OTU1462,(GWA2-44-7);GWC2-45-19,(o__GWA2-44-7);GWC2-45-19,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__Amesbacteraceae; GWC2-45-19,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__Amesbacteraceae,GWC2-45-19
OTU1463,(GWA2-44-7);UBA12042,(o__GWA2-44-7);UBA12042,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__Amesbacteraceae; UBA12042,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__Amesbacteraceae,UBA12042
OTU1464,(GWA2-44-7);XYB1-FULL-44-23,(o__GWA2-44-7);XYB1-FULL-44-23,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__Amesbacteraceae; XYB1-FULL-44-23,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__Amesbacteraceae,XYB1-FULL-44-23
OTU1465,(GWA2-44-7);unclassified,(o__GWA2-44-7);unclassified,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__Amesbacteraceae; unclassified,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__Amesbacteraceae,unclassified
OTU1466,(GWA2-44-7);unclassified,(o__GWA2-44-7);unclassified,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA10165; unclassified,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA10165,unclassified
OTU1467,(GWA2-44-7);01-FULL-44-24b,(o__GWA2-44-7);01-FULL-44-24b,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; 01-FULL-44-24b,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,01-FULL-44-24b
OTU1468,(GWA2-44-7);2-01-FULL-44-10,(o__GWA2-44-7);2-01-FULL-44-10,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; 2-01-FULL-44-10,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,2-01-FULL-44-10
OTU1469,(GWA2-44-7);BS150m-G53,(o__GWA2-44-7);BS150m-G53,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; BS150m-G53,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,BS150m-G53
OTU1470,(GWA2-44-7);GWB1-38-13,(o__GWA2-44-7);GWB1-38-13,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; GWB1-38-13,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,GWB1-38-13
OTU1471,(GWA2-44-7);GWB1-39-10,(o__GWA2-44-7);GWB1-39-10,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; GWB1-39-10,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,GWB1-39-10
OTU1472,(GWA2-44-7);GWB1-39-12,(o__GWA2-44-7);GWB1-39-12,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; GWB1-39-12,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,GWB1-39-12
OTU1473,(GWA2-44-7);GWF1-31-35,(o__GWA2-44-7);GWF1-31-35,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; GWF1-31-35,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,GWF1-31-35
OTU1474,(GWA2-44-7);JACOZU01,(o__GWA2-44-7);JACOZU01,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; JACOZU01,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,JACOZU01
OTU1475,(GWA2-44-7);JAFGPD01,(o__GWA2-44-7);JAFGPD01,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; JAFGPD01,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,JAFGPD01
OTU1476,(GWA2-44-7);JAHJHG01,(o__GWA2-44-7);JAHJHG01,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; JAHJHG01,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,JAHJHG01
OTU1477,(GWA2-44-7);UBA12026,(o__GWA2-44-7);UBA12026,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; UBA12026,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,UBA12026
OTU1478,(GWA2-44-7);UBA5941,(o__GWA2-44-7);UBA5941,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; UBA5941,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,UBA5941
OTU1479,(GWA2-44-7);UBA8517,(o__GWA2-44-7);UBA8517,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; UBA8517,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,UBA8517
OTU1480,(GWA2-44-7);WO2-39-10b,(o__GWA2-44-7);WO2-39-10b,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; WO2-39-10b,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,WO2-39-10b
OTU1481,(GWA2-44-7);WO2-FULL-39-10,(o__GWA2-44-7);WO2-FULL-39-10,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; WO2-FULL-39-10,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,WO2-FULL-39-10
OTU1482,(GWA2-44-7);WO2-FULL-39-9,(o__GWA2-44-7);WO2-FULL-39-9,d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; WO2-FULL-39-9,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__GWA2-44-7,f__UBA8517,WO2-FULL-39-9
